2
10
34
1
4
7
8
6
3
144
4
4
4
1
4
8
1
4
6
4
4
4
4
4
2
75
1
2
1
3
4
1
19
1
4
20
4
4418
2
4
2
1
4
1
4
2
9
12
38
4
4
1
19
1
4
4
1
9
22
1
4
4
8
6
4
2
30
1
2
1
25
1
4
2
4
4
4
2
1
4
7
1
2
6
1
15
1
4
1
2
2
2
4
1
3
62
5
4
1
1
4
32
11
5
15
1
2
4
16
4
1
2
1
4
2
1
3
7
2
2
2
4
9
3
6
3
1
5
5
7
1
3
4
3
1
4
1
4
2
4
4
2
3
4
4
4
2
1
2
16
1
4
4
2
2
2
4
4
29
6
4
4
11
112
1
2
5999
2
4
1
2
3
1
5
16
4
1
1
7
4
6
2
1
2
4
80
2214
2
2
4
2
1
2
1
2
5
1
10
4
4
2
4
1
4
5
11
4
4
3
120
1
1
2
230
4
2
6
8
1
2
4
5
2
2
2
1
59
6
4
4
4
4
2
4
4
5
1
20
3
4
2
38
4
3
11
5
1
4
3
2
1
4
1
2
152
2
5
18
4
89
1
29
3
1
5
13
1
2
4
1
1
1
1
2
11
2
4
2
48
54
7
1
5
1
5
6
4
1
23
8
6
1
1
4
21
1
1
3
71
2
4
4
4
2
3
4
4
3
3
2
8
1
118
57
4
48
7
1
142
6
4
1
4
2
2
2
2
4
7
8
2
1
4
2
4
5
4
54
4
7
2
1
2
1
3
2
4
3
1
27
9
4
2
2
6
5
2
4
2
2
3
3
4
4
4
10
1
2
1
4
4
5
4
25
2
10
3
28
2
1
4
71
4
341
4
2
1
3
7
4
4
6
4
6
4
1
2
56
8
16
257
948
1
4
4
2
3
1
17
2
41
4
4
2
4
4
4
12
2
210
2
2
3
3
6
268
4
21
1
4
21
2
1
12
8
11
2
3
3
4
4
3
4
935
2
2
4
21
4
8
1
219
3
3
123
76
4
4
2513
4
4
4
3
4
4
1
1
4
11
5
4
4
3
3
4
119
4
2
4
2
4
1
2
1
2
4
4
4
45
12
1
23
2
4
3
2
1
1033
5
4
1
1
4
2
5
2
2
1
1
4
3
4
1
8
38
1
2
16
2
4
7
3
1
3
6
8
17
1
2
4
4
1
4
4
4
2
1
23
4
3
4
3
1
1
4
2
4
1
12
9
4
13
2
1
10
4
2
1
1
3
3
5
2
2
30
5
4
2
3
4
1
1
4
1
7
4
1
4
1141
6
1
5
33
2
3
10
33
2
2
4
1
7322
21
2
5
4
2
39
23
1
1
2
2
4
4
4
3
5
1
3
1
24
5
4
2
7
2
6
2
4
4
3
2
2
4
4
13473
1
5
1
4
1
17
15
7
4
2
4
2
3
1
3
4
1
7
4
12
5
18
1
7
4
4
7
1
4
2
9
1
2
1
3
2
1
2
3
1
2
1
4
4
6
8
4
2
26
1
2
1
1
13
11
128
1
2
4
17
4
2
2
1
6
11
2
46
1
3
1
4
2
4
4
4
2
2
10
2
7
5
2
1
7
1
9
2
17
1
1
6
7
28
1
2
4
1
1
4
2
4
1
1
5
2
5
1
1
2
1
531
1
2
2
8
3
5
5
3
4
5
1
4
21
4
7
5
1
62
4
3
4
2
4
1
4
4
4
7
1
4
4
2
2
3
4
4
1
4
1
1
1
3
4
1
2
21
10
1
2
1
4
3
3
19
1
2
2
4
9
2
1
12
1
4
2
1
2
2
4
3
6
21
1
1
4
1
2
6
17
4
4
4
6
5
2
4
9
2
4
17
1
4
4
2
4
4
4
3
1
8
4
76
2
4
81
3
5
1
2
1
1
4
2
2
2
6
11376
6
4
1
4
29
5
2
1
15
1
1
2
4
4
3
1
8
2
4
8
4
9
4
1
2
2
4
4
1
1
2
4
2
2639
141
1
7
3
5
5
4
13
3
1
1
2
11
1
7
2
4
2
26
2
2
3
1
1
4
4
2
2
4
7
4
34
7
3
1
1
7
4
8
2
2
1
2
8
21
2
2
2
3
4
2
1
2
2
4
2
4
1
2
2
22
2
24
8
4
4
1
1
7
10
19
6
49
3
4
1
12
3
1
20
1
2
1
4
11
6
4
4
11
1
4
4
4
3
1
12
4
2
1
4
4
2
2
2
3
4
5
3
2
1
